img,link,prod,price
https://www.bigbasket.com/media/uploads/p/mm/40076754_3-knorr-cup-a-soup-manchow-veg.jpg,https://www.bigbasket.com/pd/40076754/knorr-cup-a-soup-manchow-veg-12-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Cup-A-Soup - Manchow Veg,10
https://www.bigbasket.com/media/uploads/p/mm/266157_4-maggi-pichkoo-tomato.jpg,https://www.bigbasket.com/pd/266157/maggi-pichkoo-tomato-90-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Pichkoo - Tomato,15
https://www.bigbasket.com/media/uploads/p/mm/20005969_14-cadbury-cadbury-perk-chocolate-bar.jpg,https://www.bigbasket.com/pd/20005969/cadbury-cadbury-perk-chocolate-bar-13-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Cadbury Perk - Chocolate Bar,5
https://www.bigbasket.com/media/uploads/p/mm/1206712_2-cadbury-5-star-chocolate-bar.jpg,https://www.bigbasket.com/pd/1206712/cadbury-5-star-chocolate-bar-2x40-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,5 Star Chocolate Bar,40
https://www.bigbasket.com/media/uploads/p/mm/40076755_3-knorr-cup-a-soup-hot-sour-veg.jpg,https://www.bigbasket.com/pd/40076755/knorr-cup-a-soup-hot-sour-veg-11-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Cup-A-Soup - Hot & Sour Veg,10
https://www.bigbasket.com/media/uploads/p/mm/40057895_5-parle-hide-seek-choco-rolls.jpg,https://www.bigbasket.com/pd/40057895/parle-hide-seek-choco-rolls-120-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Hide & Seek Choco Rolls,50
https://www.bigbasket.com/media/uploads/p/mm/40172777_4-cadbury-dairy-milk-silk-oreo-red-velvet.jpg,https://www.bigbasket.com/pd/40172777/cadbury-dairy-milk-silk-oreo-red-velvet-130-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Dairy Milk Silk Oreo Red Velvet,170
https://www.bigbasket.com/media/uploads/p/mm/1206602_1-mtr-3-minute-vegetable-upma.jpg,https://www.bigbasket.com/pd/1206602/mtr-3-minute-vegetable-upma-2x60-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,3 Minute Vegetable Upma,40
https://www.bigbasket.com/media/uploads/p/mm/40178137_1-cadbury-dark-milk-chocolate-bar.jpg,https://www.bigbasket.com/pd/40178137/cadbury-dark-milk-chocolate-bar-72-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Dark Milk Chocolate Bar,99
https://www.bigbasket.com/media/uploads/p/mm/100132842_3-act-ii-microwave-popcorn-butter-flavor.jpg,https://www.bigbasket.com/pd/100132842/act-ii-microwave-popcorn-butter-flavor-33-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Microwave Popcorn - Butter Flavor,25
https://www.bigbasket.com/media/uploads/p/mm/40115088_1-paper-boat-peanut-chikki-mithai.jpg,https://www.bigbasket.com/pd/40115088/paper-boat-peanut-chikki-mithai-16-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Peanut Chikki Mithai,250
https://www.bigbasket.com/media/uploads/p/mm/40122238_4-milkybar-white-chocolate-creamy.jpg,https://www.bigbasket.com/pd/40122238/milkybar-white-chocolate-creamy-25-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,White Chocolate - Creamy,20
https://www.bigbasket.com/media/uploads/p/mm/40097872_5-cadbury-dairy-milk-silk-oreo.jpg,https://www.bigbasket.com/pd/40097872/cadbury-dairy-milk-silk-oreo-130-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Oreo,170
https://www.bigbasket.com/media/uploads/p/mm/40016293_1-unibic-cookies-chocolate-chip.jpg,https://www.bigbasket.com/pd/40016293/unibic-cookies-chocolate-chip-75-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Cookies - Chocolate Chip,30
https://www.bigbasket.com/media/uploads/p/mm/40056216_2-mcvities-digestive-biscuits.jpg,https://www.bigbasket.com/pd/40056216/mcvities-digestive-biscuits-100-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Digestive Biscuits,80
https://www.bigbasket.com/media/uploads/p/mm/20000861_3-karachi-bakery-biscuits-assorted-celebration.jpg,https://www.bigbasket.com/pd/20000861/karachi-bakery-biscuits-assorted-celebration-400-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Biscuits - Assorted Celebration,180
https://www.bigbasket.com/media/uploads/p/mm/40059141_3-betty-crocker-mix-complete-pancake.jpg,https://www.bigbasket.com/pd/40059141/betty-crocker-mix-complete-pancake-250-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Mix - Complete Pancake,100
https://www.bigbasket.com/media/uploads/p/mm/100341962_3-dukes-wafers-waffy-vanilla-flavor.jpg,https://www.bigbasket.com/pd/100341962/dukes-wafers-waffy-vanilla-flavor-75-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Wafers - Waffy (Vanilla Flavor),45
https://www.bigbasket.com/media/uploads/p/mm/293388_8-knorr-instant-mixed-vegetable-cup-a-soup.jpg,https://www.bigbasket.com/pd/293388/knorr-instant-mixed-vegetable-cup-a-soup-10-gm/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Instant Mixed Vegetable Cup-A-Soup,10
https://www.bigbasket.com/media/uploads/p/mm/40016387_1-sundrop-peanut-butter-honey-roast-crunchy.jpg,https://www.bigbasket.com/pd/40016387/sundrop-peanut-butter-honey-roast-crunchy-200-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Peanut Butter- Honey Roast Crunchy,100
https://www.bigbasket.com/media/uploads/p/mm/1205814_1-knorr-chinese-sweet-corn-veg-soup.jpg,https://www.bigbasket.com/pd/1205814/knorr-chinese-sweet-corn-veg-soup-4x44-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Chinese Sweet Corn Veg Soup,220
https://www.bigbasket.com/media/uploads/p/mm/1209667_1-cadbury-chocobakes-choc-filled-cookies.jpg,https://www.bigbasket.com/pd/1209667/cadbury-chocobakes-choc-filled-cookies-2x150-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Chocobakes Choc Filled Cookies,120
https://www.bigbasket.com/media/uploads/p/mm/40171638_5-kelloggs-chocos-webs.jpg,https://www.bigbasket.com/pd/40171638/kelloggs-chocos-webs-300-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Chocos Webs,170
https://www.bigbasket.com/media/uploads/p/mm/273809_6-kelloggs-heart-to-heart-oats.jpg,https://www.bigbasket.com/pd/273809/kelloggs-heart-to-heart-oats-1-kg/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Heart to Heart Oats,185
https://www.bigbasket.com/media/uploads/p/mm/189224_1-act-ii-instant-popcorn-chilly-surprise.jpg,https://www.bigbasket.com/pd/189224/act-ii-instant-popcorn-chilly-surprise-30-10-gm-free/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Instant Popcorn - Chilly Surprise,10
https://www.bigbasket.com/media/uploads/p/mm/306260_12-knorr-mast-masala-soupy-noodles.jpg,https://www.bigbasket.com/pd/306260/knorr-mast-masala-soupy-noodles-75-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Mast Masala Soupy Noodles,15
https://www.bigbasket.com/media/uploads/p/mm/20000858_3-karachi-bakery-biscuits-kaju-badam.jpg,https://www.bigbasket.com/pd/20000858/karachi-bakery-biscuits-kaju-badam-400-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Biscuits - Kaju Badam,180
https://www.bigbasket.com/media/uploads/p/mm/40067215_11-health-sutra-flakes-ragi.jpg,https://www.bigbasket.com/pd/40067215/health-sutra-flakes-ragi-250-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Flakes - Ragi,60
https://www.bigbasket.com/media/uploads/p/mm/40167061_2-cadbury-bournvita-banana-oats-biscuits.jpg,https://www.bigbasket.com/pd/40167061/cadbury-bournvita-banana-oats-biscuits-46-5-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Banana Oats Biscuits,10
https://www.bigbasket.com/media/uploads/p/mm/40121897_1-kelloggs-corn-flakes.jpg,https://www.bigbasket.com/pd/40121897/kelloggs-corn-flakes-70-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Corn Flakes,20
https://www.bigbasket.com/media/uploads/p/mm/40122466_1-cadbury-oreo-creme-biscuit-vanilla-family-pack.jpg,https://www.bigbasket.com/pd/40122466/cadbury-oreo-creme-biscuit-vanilla-family-pack-300-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,"Creme Biscuit, Vanilla, Family Pack",75
https://www.bigbasket.com/media/uploads/p/mm/40137482_2-cadbury-dairy-milk-chocolate-bar-crispello.jpg,https://www.bigbasket.com/pd/40137482/cadbury-dairy-milk-chocolate-bar-crispello-33-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Chocolate Bar - Crispello,30
https://www.bigbasket.com/media/uploads/p/mm/100008118_4-kissan-pineapple-jam.jpg,https://www.bigbasket.com/pd/100008118/kissan-pineapple-jam-500-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Pineapple Jam,160
https://www.bigbasket.com/media/uploads/p/mm/40158394_1-shree-peanut-chikki.jpg,https://www.bigbasket.com/pd/40158394/shree-peanut-chikki-100-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Peanut Chikki,34
https://www.bigbasket.com/media/uploads/p/mm/40028999_6-funfoods-peanut-butter-crunchy.jpg,https://www.bigbasket.com/pd/40028999/funfoods-peanut-butter-crunchy-925-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Peanut Butter - Crunchy,275
https://www.bigbasket.com/media/uploads/p/mm/1202660_3-sunfeast-yippee-tricolor-pasta-masala.jpg,https://www.bigbasket.com/pd/1202660/sunfeast-yippee-tricolor-pasta-masala-2x70-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Yippee Tricolor Pasta - Masala,50
https://www.bigbasket.com/media/uploads/p/mm/40125135_2-unibic-snack-bar-almond-oats.jpg,https://www.bigbasket.com/pd/40125135/unibic-snack-bar-almond-oats-30-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Snack Bar - Almond & Oats,30
https://www.bigbasket.com/media/uploads/p/mm/40018734_8-britannia-good-day-chunkies-chocolate-cookies.jpg,https://www.bigbasket.com/pd/40018734/britannia-good-day-chunkies-chocolate-cookies-120-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Good Day Chunkies Chocolate Cookies,50
https://www.bigbasket.com/media/uploads/p/mm/1203249_1-cadbury-dairy-milk-silk-oreo-130g-silk-fruit-nut-137g.jpg,https://www.bigbasket.com/pd/1203249/cadbury-dairy-milk-silk-oreo-130g-silk-fruit-nut-137g-combo/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Silk Oreo 130G + Silk Fruit & Nut 137G,330
https://www.bigbasket.com/media/uploads/p/mm/40129799_2-kissan-sauce-pizza-pasta.jpg,https://www.bigbasket.com/pd/40129799/kissan-sauce-pizza-pasta-200-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Sauce - Pizza & Pasta,55
https://www.bigbasket.com/media/uploads/p/mm/102607_5-act-ii-microwave-popcorn-original.jpg,https://www.bigbasket.com/pd/102607/act-ii-microwave-popcorn-original-99-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Microwave Popcorn Original,70
https://www.bigbasket.com/media/uploads/p/mm/1205929_2-gooddiet-quinoa-cereal-with-fruits-nuts-banana-flavour.jpg,https://www.bigbasket.com/pd/1205929/gooddiet-quinoa-cereal-with-fruits-nuts-banana-flavour-6x30-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,"Quinoa Cereal - With Fruits & Nuts, Banana Flavour",99.18
https://www.bigbasket.com/media/uploads/p/mm/40006937_6-saffola-oats.jpg,https://www.bigbasket.com/pd/40006937/saffola-oats-200-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Oats,45
https://www.bigbasket.com/media/uploads/p/mm/40189243_1-kelloggs-muesli-with-21-fruit-nut.jpg,https://www.bigbasket.com/pd/40189243/kelloggs-muesli-with-21-fruit-nut-500-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Muesli - With 21% Fruit & Nut,315
https://www.bigbasket.com/media/uploads/p/mm/40112462_2-pringles-south-african-style-peri-peri-flavour.jpg,https://www.bigbasket.com/pd/40112462/pringles-south-african-style-peri-peri-flavour-110g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,"South African Style Peri Peri Flavour,",99
https://www.bigbasket.com/media/uploads/p/mm/40071466_4-kelloggs-flakes-chocos-crunchy-bites.jpg,https://www.bigbasket.com/pd/40071466/kelloggs-flakes-chocos-crunchy-bites-26-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Flakes - Chocos Crunchy Bites,10
https://www.bigbasket.com/media/uploads/p/mm/1206470_1-sunfeast-farmlite-biscuit-oats-raisins.jpg,https://www.bigbasket.com/pd/1206470/sunfeast-farmlite-biscuit-oats-raisins-2x150-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Farmlite Biscuit - Oats & Raisins,100
https://www.bigbasket.com/media/uploads/p/mm/40101047_6-parle-milano-centre-filled-mixed-berries.jpg,https://www.bigbasket.com/pd/40101047/parle-milano-centre-filled-mixed-berries-75-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Milano Centre Filled Mixed Berries,35
https://www.bigbasket.com/media/uploads/p/mm/40130163_6-gooddiet-nutrition-bar-dates-walnut.jpg,https://www.bigbasket.com/pd/40130163/gooddiet-nutrition-bar-dates-walnut-40-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Nutrition Bar - Dates & Walnut,40
https://www.bigbasket.com/media/uploads/p/mm/1204081_1-unibic-cookies-cashew-butter-sugar-free.jpg,https://www.bigbasket.com/pd/1204081/unibic-cookies-cashew-butter-sugar-free-3x75-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Cookies - Cashew Butter (Sugar Free),120
https://www.bigbasket.com/media/uploads/p/mm/40131419_8-gooddiet-multi-millet-flakes-plain.jpg,https://www.bigbasket.com/pd/40131419/gooddiet-multi-millet-flakes-plain-30-g/?nc=cl-prod-list&t_pg=l1-cat-snacks-branded-foods&t_p=cl-temp-1&t_s=cl-prod-list&t_pos=3&t_ch=desktop,Multi Millet Flakes - Plain,15
